index,timestamp_iso,pluvio2s_precipitation_mm,valid_data
3501,2022-12-16T02:00:00,0.127,1
3502,2022-12-16T02:10:00,0.155,1
3503,2022-12-16T02:20:00,0.044,1
3504,2022-12-16T02:50:00,0.154,1
3505,2022-12-16T03:10:00,0.075,1
3506,2022-12-16T03:20:00,0.023,1
3507,2022-12-16T03:30:00,0.081,1
3508,2022-12-16T03:40:00,0.021,1
3509,2022-12-16T03:50:00,0.08,1
3510,2022-12-16T04:00:00,0.093,1
3511,2022-12-16T04:10:00,0.197,1
3512,2022-12-16T04:20:00,0.057,1
3513,2022-12-16T04:30:00,0.111,1
3514,2022-12-16T04:40:00,0.024,1
3515,2022-12-16T04:50:00,0.085,1
3516,2022-12-16T05:00:00,0.12,1
3517,2022-12-16T05:10:00,0.193,1
3518,2022-12-16T05:20:00,0.134,1
3519,2022-12-16T05:30:00,0.201,1
3520,2022-12-16T05:40:00,0.181,1
3521,2022-12-16T05:50:00,0.15,1
3522,2022-12-16T06:00:00,0.117,1
3523,2022-12-16T06:10:00,0.087,1
3524,2022-12-16T06:20:00,0.086,1
3525,2022-12-16T06:30:00,0.171,1
3526,2022-12-16T06:40:00,0.149,1
3527,2022-12-16T06:50:00,0.278,1
3528,2022-12-16T07:00:00,0.255,1
3529,2022-12-16T07:10:00,0.17,1
3530,2022-12-16T07:20:00,0.118,1
3531,2022-12-16T07:30:00,0.138,1
3532,2022-12-16T07:40:00,0.183,1
3533,2022-12-16T07:50:00,0.128,1
3534,2022-12-16T08:00:00,0.089,1
3535,2022-12-16T08:10:00,0.051,1
3536,2022-12-16T08:20:00,0.081,1
3537,2022-12-16T09:30:00,0.082,1
3538,2022-12-16T09:40:00,0.021,1
3539,2022-12-16T10:00:00,0.102,1
3540,2022-12-16T10:10:00,0.053,1
3541,2022-12-16T10:20:00,0.105,1
3542,2022-12-16T10:30:00,0.047,1
3543,2022-12-16T10:40:00,0.082,1
3544,2022-12-16T10:50:00,0.043,1
3545,2022-12-16T11:10:00,0.083,1
3546,2022-12-16T11:20:00,0.045,1
3547,2022-12-16T14:10:00,0.049,1
3548,2022-12-16T14:40:00,0.03,1
3549,2022-12-16T15:20:00,0.031,1
3550,2022-12-16T15:40:00,0.038,1
3551,2022-12-16T15:50:00,0.085,1
3552,2022-12-16T16:00:00,0.115,1
3553,2022-12-16T16:10:00,0.072,1
3554,2022-12-16T16:20:00,0.062,1
3555,2022-12-16T16:30:00,0.024,1
3556,2022-12-16T16:40:00,0.064,1
3557,2022-12-16T16:50:00,0.03,1
3558,2022-12-16T17:00:00,0.064,1
3559,2022-12-16T17:40:00,0.04,1
3560,2022-12-16T18:10:00,0.042,1
3561,2022-12-16T18:20:00,0.02,1
3562,2022-12-19T22:20:00,0.03,1
3563,2022-12-21T04:20:00,0.142,1
3564,2022-12-21T04:30:00,0.072,1
3565,2022-12-21T04:40:00,0.064,1
3566,2022-12-21T04:50:00,0.144,1
3567,2022-12-21T05:00:00,0.111,1
3568,2022-12-21T05:10:00,0.098,1
3569,2022-12-21T05:20:00,0.089,1
3570,2022-12-21T05:30:00,0.063,1
3571,2022-12-21T05:40:00,0.046,1
3572,2022-12-21T05:50:00,0.085,1
3573,2022-12-21T06:00:00,0.046,1
3574,2022-12-21T06:10:00,0.108,1
3575,2022-12-21T06:20:00,0.02,1
3576,2022-12-21T06:40:00,0.177,1
3577,2022-12-21T06:50:00,0.173,1
3578,2022-12-21T07:00:00,0.135,1
3579,2022-12-21T07:10:00,0.221,1
3580,2022-12-21T07:20:00,0.175,1
3581,2022-12-21T07:30:00,0.15,1
3582,2022-12-21T07:40:00,0.222,1
3583,2022-12-21T07:50:00,0.199,1
3584,2022-12-21T08:00:00,0.157,1
3585,2022-12-21T08:10:00,0.183,1
3586,2022-12-21T08:20:00,0.191,1
3587,2022-12-21T08:30:00,0.097,1
3588,2022-12-21T08:40:00,0.044,1
3589,2022-12-21T08:50:00,0.112,1
3590,2022-12-21T09:00:00,0.021,1
3591,2022-12-21T09:10:00,0.048,1
3592,2022-12-21T09:30:00,0.036,1
3593,2022-12-21T09:40:00,0.084,1
3594,2022-12-21T09:50:00,0.078,1
3595,2022-12-21T10:00:00,0.049,1
3596,2022-12-21T10:10:00,0.025,1
3597,2022-12-21T10:30:00,0.045,1
3598,2022-12-21T12:10:00,0.061,1
3599,2022-12-21T12:20:00,0.026,1
3600,2022-12-21T14:30:00,0.125,1
3601,2022-12-21T14:40:00,0.029,1
3602,2022-12-22T02:30:00,0.069,1
3603,2022-12-22T02:50:00,0.081,1
3604,2022-12-22T03:00:00,0.081,1
3605,2022-12-22T05:10:00,0.073,1
3606,2022-12-22T19:30:00,0.035,1
3607,2022-12-22T19:40:00,0.021,1
3608,2022-12-22T19:50:00,0.045,1
3609,2022-12-22T20:00:00,0.045,1
3610,2022-12-22T20:30:00,0.082,1
3611,2022-12-22T20:40:00,0.024,1
3612,2022-12-22T21:10:00,0.07,1
3613,2022-12-22T21:20:00,0.024,1
3614,2022-12-22T21:30:00,0.069,1
3615,2022-12-22T21:40:00,0.029,1
3616,2022-12-22T22:20:00,0.123,1
3617,2022-12-22T22:30:00,0.037,1
3618,2022-12-22T22:40:00,0.069,1
3619,2022-12-22T22:50:00,0.08,1
3620,2022-12-22T23:00:00,0.022,1
3621,2022-12-22T23:30:00,0.081,1
3622,2022-12-23T00:40:00,0.041,1
3623,2022-12-23T00:50:00,0.07,1
3624,2022-12-23T01:30:00,0.216,1
3625,2022-12-23T02:20:00,0.215,1
3626,2022-12-23T05:00:00,0.045,1
3627,2022-12-23T06:50:00,0.135,1
3628,2022-12-23T07:00:00,0.193,1
3629,2022-12-23T07:10:00,0.144,1
3630,2022-12-23T07:20:00,0.107,1
3631,2022-12-23T07:30:00,0.025,1
3632,2022-12-23T07:40:00,0.084,1
3633,2022-12-23T07:50:00,0.077,1
3634,2022-12-23T08:00:00,0.228,1
3635,2022-12-23T08:30:00,0.036,1
3636,2022-12-23T08:50:00,0.181,1
3637,2022-12-23T09:00:00,0.023,1
3638,2022-12-23T09:10:00,0.362,1
3639,2022-12-23T09:20:00,0.159,1
3640,2022-12-23T09:30:00,0.23,1
3641,2022-12-23T09:40:00,0.065,1
3642,2022-12-23T10:50:00,0.121,1
3643,2022-12-23T11:00:00,0.035,1
3644,2022-12-23T11:10:00,0.097,1
3645,2022-12-23T11:20:00,0.201,1
3646,2022-12-23T11:30:00,0.228,1
3647,2022-12-23T11:40:00,0.049,1
3648,2022-12-23T11:50:00,0.052,1
3649,2022-12-23T12:00:00,0.021,1
3650,2022-12-23T12:10:00,0.301,1
3651,2022-12-23T12:20:00,0.213,1
3652,2022-12-23T12:30:00,0.178,1
3653,2022-12-23T12:40:00,0.172,1
3654,2022-12-23T12:50:00,0.201,1
3655,2022-12-23T13:00:00,0.03,1
3656,2022-12-23T13:10:00,0.058,1
3657,2022-12-23T13:20:00,0.057,1
3658,2022-12-23T13:30:00,0.101,1
3659,2022-12-23T13:40:00,0.11,1
3660,2022-12-23T13:50:00,0.296,1
3661,2022-12-23T14:00:00,0.367,1
3662,2022-12-23T14:10:00,0.058,1
3663,2022-12-23T14:20:00,0.28,1
3664,2022-12-23T14:30:00,0.329,1
3665,2022-12-23T14:40:00,0.213,1
3666,2022-12-23T14:50:00,0.348,1
3667,2022-12-23T15:00:00,0.341,1
3668,2022-12-23T15:10:00,0.722,1
3669,2022-12-23T15:20:00,0.645,1
3670,2022-12-23T15:30:00,0.253,1
3671,2022-12-23T15:40:00,0.15,1
3672,2022-12-23T15:50:00,0.155,1
3673,2022-12-23T16:00:00,0.378,1
3674,2022-12-23T16:10:00,0.49,1
3675,2022-12-23T16:20:00,0.492,1
3676,2022-12-23T16:30:00,0.29,1
3677,2022-12-23T16:40:00,0.354,1
3678,2022-12-23T16:50:00,0.24,1
3679,2022-12-23T17:10:00,0.037,1
3680,2022-12-23T17:20:00,0.291,1
3681,2022-12-23T17:30:00,0.239,1
3682,2022-12-23T17:40:00,0.378,1
3683,2022-12-23T17:50:00,0.141,1
3684,2022-12-23T18:00:00,0.055,1
3685,2022-12-23T18:10:00,0.071,1
3686,2022-12-23T18:20:00,0.058,1
3687,2022-12-23T18:30:00,0.214,1
3688,2022-12-23T18:40:00,0.181,1
3689,2022-12-23T18:50:00,0.118,1
3690,2022-12-24T04:50:00,0.044,1
3691,2022-12-24T05:40:00,0.155,1
3692,2022-12-24T05:50:00,0.023,1
3693,2022-12-24T06:10:00,0.082,1
3694,2022-12-24T06:30:00,0.042,1
3695,2022-12-24T06:40:00,0.022,1
3696,2022-12-24T06:50:00,0.065,1
3697,2022-12-24T07:00:00,0.025,1
3698,2022-12-24T07:10:00,0.3,1
3699,2022-12-24T07:20:00,0.476,1
3700,2022-12-24T07:30:00,0.286,1
3701,2022-12-24T07:40:00,0.142,1
3702,2022-12-24T07:50:00,0.089,1
3703,2022-12-24T08:00:00,0.117,1
3704,2022-12-24T08:10:00,0.156,1
3705,2022-12-24T08:20:00,0.123,1
3706,2022-12-24T08:30:00,0.171,1
3707,2022-12-24T08:40:00,0.253,1
3708,2022-12-24T08:50:00,0.1,1
3709,2022-12-24T09:00:00,0.079,1
3710,2022-12-24T11:10:00,0.039,1
3711,2022-12-24T11:20:00,0.075,1
3712,2022-12-24T11:30:00,0.03,1
3713,2022-12-24T11:40:00,0.042,1
3714,2022-12-24T11:50:00,0.035,1
3715,2022-12-24T12:00:00,0.02,1
3716,2022-12-24T13:40:00,0.047,1
3717,2022-12-24T14:00:00,0.116,1
3718,2022-12-24T14:10:00,0.047,1
3719,2022-12-24T14:20:00,0.063,1
3720,2022-12-24T14:30:00,0.083,1
3721,2022-12-24T14:50:00,0.031,1
3722,2022-12-24T15:10:00,0.152,1
3723,2022-12-24T19:00:00,0.036,1
3724,2022-12-24T19:10:00,0.056,1
3725,2022-12-24T19:20:00,0.085,1
3726,2022-12-24T19:30:00,0.022,1
3727,2022-12-24T19:40:00,0.03,1
3728,2022-12-24T23:40:00,0.143,1
3729,2022-12-24T23:50:00,0.023,1
3730,2022-12-25T01:00:00,0.029,1
3731,2022-12-25T01:10:00,0.021,1
3732,2022-12-25T02:10:00,0.031,1
3733,2022-12-25T02:20:00,0.019,1
3734,2022-12-26T04:50:00,0.065,1
3735,2022-12-26T12:10:00,0.28,1
3736,2022-12-26T12:30:00,0.181,1
3737,2022-12-26T12:40:00,0.443,1
3738,2022-12-26T12:50:00,0.263,1
3739,2022-12-26T13:00:00,0.345,1
3740,2022-12-26T13:10:00,0.189,1
3741,2022-12-26T13:20:00,0.203,1
3742,2022-12-26T13:30:00,0.39,1
3743,2022-12-26T13:40:00,0.59,1
3744,2022-12-26T13:50:00,0.646,1
3745,2022-12-26T14:00:00,0.7,1
3746,2022-12-26T14:10:00,0.543,1
3747,2022-12-26T14:20:00,0.631,1
3748,2022-12-26T14:30:00,0.536,1
3749,2022-12-26T14:40:00,0.474,1
3750,2022-12-26T14:50:00,0.266,1
3751,2022-12-26T15:00:00,0.108,1
3752,2022-12-26T15:10:00,0.736,1
3753,2022-12-26T15:20:00,0.719,1
3754,2022-12-26T15:30:00,1.132,1
3755,2022-12-26T15:40:00,0.809,1
3756,2022-12-26T15:50:00,0.684,1
3757,2022-12-26T16:00:00,0.43,1
3758,2022-12-26T16:10:00,0.272,1
3759,2022-12-26T16:20:00,0.654,1
3760,2022-12-26T16:30:00,0.708,1
3761,2022-12-26T16:40:00,0.089,1
3762,2022-12-26T16:50:00,0.14,1
3763,2022-12-26T17:00:00,0.044,1
3764,2022-12-26T21:20:00,0.12,1
3765,2022-12-26T22:00:00,0.315,1
3766,2022-12-26T22:10:00,0.623,1
3767,2022-12-26T22:20:00,1.06,1
3768,2022-12-26T22:30:00,0.295,1
3769,2022-12-26T22:40:00,0.253,1
3770,2022-12-26T22:50:00,0.293,1
3771,2022-12-26T23:00:00,0.255,1
3772,2022-12-26T23:10:00,0.044,1
3773,2022-12-26T23:20:00,0.046,1
3774,2022-12-26T23:30:00,0.021,1
3775,2022-12-27T00:00:00,0.066,1
3776,2022-12-27T00:50:00,0.033,1
3777,2022-12-27T01:00:00,0.047,1
3778,2022-12-27T01:10:00,0.02,1
3779,2022-12-27T01:20:00,0.21,1
3780,2022-12-27T03:00:00,0.032,1
3781,2022-12-27T03:10:00,0.026,1
3782,2022-12-27T03:30:00,0.055,1
3783,2022-12-27T03:40:00,0.02,1
3784,2022-12-27T04:50:00,0.037,1
3785,2022-12-27T05:20:00,0.043,1
3786,2022-12-29T16:50:00,0.147,1
3787,2022-12-29T17:00:00,0.102,1
3788,2022-12-29T17:10:00,0.12,1
3789,2022-12-29T17:40:00,0.066,1
3790,2022-12-29T17:50:00,0.1,1
3791,2022-12-29T18:00:00,0.152,1
3792,2022-12-29T18:10:00,0.288,1
3793,2022-12-29T18:20:00,0.321,1
3794,2022-12-29T18:30:00,0.35,1
3795,2022-12-29T18:40:00,0.423,1
3796,2022-12-29T18:50:00,0.697,1
3797,2022-12-29T19:00:00,0.261,1
3798,2022-12-29T19:10:00,0.028,1
3799,2022-12-29T19:30:00,0.104,1
3800,2022-12-29T19:40:00,0.229,1
3801,2022-12-29T19:50:00,0.085,1
3802,2022-12-29T20:20:00,0.118,1
3803,2022-12-29T20:30:00,0.026,1
3804,2022-12-29T21:00:00,0.101,1
3805,2022-12-29T21:10:00,0.086,1
3806,2022-12-29T21:20:00,0.078,1
3807,2022-12-29T21:30:00,0.131,1
3808,2022-12-29T21:40:00,0.439,1
3809,2022-12-29T21:50:00,0.86,1
3810,2022-12-29T22:00:00,0.37,1
3811,2022-12-29T22:10:00,0.297,1
3812,2022-12-29T22:20:00,0.164,1
3813,2022-12-29T22:30:00,0.098,1
3814,2022-12-29T22:40:00,0.095,1
3815,2022-12-29T22:50:00,0.116,1
3816,2022-12-29T23:00:00,0.197,1
3817,2022-12-29T23:10:00,0.181,1
3818,2022-12-29T23:20:00,0.482,1
3819,2022-12-29T23:30:00,0.471,1
3820,2022-12-29T23:40:00,0.517,1
3821,2022-12-29T23:50:00,0.501,1
3822,2022-12-30T00:00:00,0.547,1
3823,2022-12-30T00:10:00,0.429,1
3824,2022-12-30T00:20:00,0.389,1
3825,2022-12-30T00:30:00,0.469,1
3826,2022-12-30T00:40:00,0.384,1
3827,2022-12-30T00:50:00,0.351,1
3828,2022-12-30T01:00:00,0.262,1
3829,2022-12-30T01:10:00,0.504,1
3830,2022-12-30T01:20:00,0.329,1
3831,2022-12-30T01:30:00,0.381,1
3832,2022-12-30T01:40:00,0.332,1
3833,2022-12-30T01:50:00,0.238,1
3834,2022-12-30T02:00:00,0.167,1
3835,2022-12-30T02:10:00,0.182,1
3836,2022-12-30T02:20:00,0.213,1
3837,2022-12-30T02:30:00,0.169,1
3838,2022-12-30T02:40:00,0.177,1
3839,2022-12-30T02:50:00,0.174,1
3840,2022-12-30T03:00:00,0.094,1
3841,2022-12-30T03:10:00,0.084,1
3842,2022-12-30T03:20:00,0.129,1
3843,2022-12-30T03:30:00,0.114,1
3844,2022-12-30T03:40:00,0.055,1
3845,2022-12-30T03:50:00,0.055,1
3846,2022-12-30T04:00:00,0.052,1
3847,2022-12-30T04:10:00,0.052,1
3848,2022-12-30T04:20:00,0.044,1
3849,2022-12-30T04:30:00,0.077,1
3850,2022-12-30T04:40:00,0.171,1
3851,2022-12-30T04:50:00,0.076,1
3852,2022-12-30T05:00:00,0.031,1
3853,2022-12-30T14:10:00,0.058,1
3854,2022-12-30T14:20:00,0.019,1
3855,2022-12-30T14:30:00,0.046,1
3856,2022-12-30T14:40:00,0.023,1
3857,2022-12-30T14:50:00,0.067,1
3858,2022-12-30T15:00:00,0.122,1
3859,2022-12-30T15:10:00,0.201,1
3860,2022-12-30T15:20:00,0.264,1
3861,2022-12-30T15:30:00,0.248,1
3862,2022-12-30T15:40:00,0.281,1
3863,2022-12-30T15:50:00,0.183,1
3864,2022-12-30T16:00:00,0.223,1
3865,2022-12-30T16:10:00,0.31,1
3866,2022-12-30T16:20:00,0.219,1
3867,2022-12-30T16:30:00,0.079,1
3868,2022-12-30T16:40:00,0.043,1
3869,2022-12-30T17:10:00,0.074,1
3870,2022-12-30T19:30:00,0.065,1
3871,2022-12-30T20:30:00,0.177,1
3872,2022-12-30T20:40:00,0.023,1
3873,2022-12-30T21:10:00,0.045,1
3874,2022-12-30T21:20:00,0.338,1
3875,2022-12-30T21:30:00,0.279,1
3876,2022-12-30T21:40:00,0.08,1
3877,2022-12-30T23:40:00,0.07,1
3878,2022-12-31T06:20:00,0.041,1
3879,2023-01-02T03:40:00,0.074,1
3880,2023-01-02T22:40:00,0.051,1
3881,2023-01-02T23:00:00,0.105,1
3882,2023-01-02T23:10:00,0.066,1
3883,2023-01-02T23:20:00,0.143,1
3884,2023-01-02T23:30:00,0.141,1
3885,2023-01-02T23:40:00,0.102,1
3886,2023-01-02T23:50:00,0.045,1
3887,2023-01-03T00:20:00,0.077,1
3888,2023-01-03T00:30:00,0.05,1
3889,2023-01-03T00:40:00,0.086,1
3890,2023-01-03T00:50:00,0.022,1
3891,2023-01-03T01:10:00,0.138,1
3892,2023-01-03T01:20:00,0.141,1
3893,2023-01-03T01:30:00,0.048,1
3894,2023-01-03T01:40:00,0.044,1
3895,2023-01-03T01:50:00,0.048,1
3896,2023-01-03T02:00:00,0.123,1
3897,2023-01-03T02:10:00,0.031,1
3898,2023-01-03T03:00:00,0.03,1
3899,2023-01-03T03:30:00,0.031,1
3900,2023-01-03T03:50:00,0.031,1
3901,2023-01-03T04:00:00,0.021,1
3902,2023-01-03T04:10:00,0.13,1
3903,2023-01-03T04:20:00,0.042,1
3904,2023-01-03T04:40:00,0.037,1
3905,2023-01-03T04:50:00,0.101,1
3906,2023-01-03T05:00:00,0.097,1
3907,2023-01-03T05:10:00,0.054,1
3908,2023-01-03T05:30:00,0.033,1
3909,2023-01-03T05:40:00,0.022,1
3910,2023-01-03T06:00:00,0.059,1
3911,2023-01-03T06:10:00,0.023,1
3912,2023-01-03T06:20:00,0.031,1
3913,2023-01-03T06:30:00,0.112,1
3914,2023-01-03T06:40:00,0.206,1
3915,2023-01-03T06:50:00,0.13,1
3916,2023-01-03T07:00:00,0.092,1
3917,2023-01-03T07:10:00,0.135,1
3918,2023-01-03T07:20:00,0.22,1
3919,2023-01-03T07:30:00,0.184,1
3920,2023-01-03T07:40:00,0.106,1
3921,2023-01-03T07:50:00,0.056,1
3922,2023-01-03T08:00:00,0.022,1
3923,2023-01-03T08:10:00,0.052,1
3924,2023-01-03T08:30:00,0.057,1
3925,2023-01-03T08:40:00,0.023,1
3926,2023-01-03T08:50:00,0.032,1
3927,2023-01-03T09:20:00,0.032,1
3928,2023-01-03T09:30:00,0.022,1
3929,2023-01-03T10:30:00,0.075,1
3930,2023-01-03T10:40:00,0.08,1
3931,2023-01-03T10:50:00,0.058,1
3932,2023-01-03T11:00:00,0.144,1
3933,2023-01-03T11:10:00,0.071,1
3934,2023-01-03T11:20:00,0.074,1
3935,2023-01-03T11:30:00,0.073,1
3936,2023-01-03T11:40:00,0.166,1
3937,2023-01-03T11:50:00,0.07,1
3938,2023-01-03T12:10:00,0.06,1
3939,2023-01-03T12:20:00,0.08,1
3940,2023-01-03T12:30:00,0.041,1
3941,2023-01-03T12:40:00,0.054,1
3942,2023-01-03T12:50:00,0.18,1
3943,2023-01-03T13:00:00,0.025,1
3944,2023-01-03T13:40:00,0.05,1
3945,2023-01-03T13:50:00,0.027,1
3946,2023-01-03T14:00:00,0.038,1
3947,2023-01-03T14:10:00,0.021,1
3948,2023-01-03T14:20:00,0.031,1
3949,2023-01-04T05:50:00,0.056,1
3950,2023-01-05T03:20:00,0.065,1
3951,2023-01-05T03:30:00,0.182,1
3952,2023-01-05T04:10:00,0.062,1
3953,2023-01-05T04:40:00,0.075,1
3954,2023-01-05T04:50:00,0.067,1
3955,2023-01-05T05:00:00,0.058,1
3956,2023-01-05T06:10:00,0.042,1
3957,2023-01-05T06:20:00,0.027,1
3958,2023-01-08T10:00:00,0.059,1
3959,2023-01-08T10:10:00,0.094,1
3960,2023-01-08T10:20:00,0.097,1
3961,2023-01-08T10:30:00,0.076,1
3962,2023-01-08T10:40:00,0.136,1
3963,2023-01-08T10:50:00,0.128,1
3964,2023-01-08T11:00:00,0.055,1
3965,2023-01-08T11:10:00,0.086,1
3966,2023-01-08T11:20:00,0.091,1
3967,2023-01-08T11:30:00,0.087,1
3968,2023-01-08T11:40:00,0.023,1
3969,2023-01-08T12:30:00,0.131,1
3970,2023-01-08T12:40:00,0.022,1
3971,2023-01-08T14:30:00,0.128,1
3972,2023-01-08T14:40:00,0.144,1
3973,2023-01-08T14:50:00,0.054,1
3974,2023-01-08T15:10:00,0.037,1
3975,2023-01-08T15:40:00,0.168,1
3976,2023-01-08T15:50:00,0.022,1
3977,2023-01-08T17:10:00,0.03,1
3978,2023-01-08T17:20:00,0.078,1
3979,2023-01-08T17:30:00,0.032,1
3980,2023-01-08T17:40:00,0.02,1
3981,2023-01-08T18:00:00,0.03,1
3982,2023-01-08T19:50:00,0.03,1
3983,2023-01-08T20:10:00,0.08,1
3984,2023-01-08T20:20:00,0.052,1
3985,2023-01-08T20:30:00,0.083,1
3986,2023-01-08T20:40:00,0.045,1
3987,2023-01-08T20:50:00,0.03,1
3988,2023-01-08T21:20:00,0.088,1
3989,2023-01-08T21:30:00,0.098,1
3990,2023-01-08T21:40:00,0.136,1
3991,2023-01-08T21:50:00,0.278,1
3992,2023-01-08T22:00:00,0.792,1
3993,2023-01-08T22:10:00,0.242,1
3994,2023-01-08T22:20:00,0.15,1
3995,2023-01-08T22:30:00,0.54,1
3996,2023-01-08T22:40:00,0.269,1
3997,2023-01-08T22:50:00,0.268,1
3998,2023-01-08T23:00:00,0.644,1
3999,2023-01-08T23:10:00,0.102,1
4000,2023-01-08T23:20:00,0.195,1
4001,2023-01-08T23:30:00,0.259,1
4002,2023-01-08T23:40:00,0.075,1
4003,2023-01-09T00:10:00,0.033,1
4004,2023-01-09T00:20:00,0.037,1
4005,2023-01-09T00:30:00,0.16,1
4006,2023-01-09T00:40:00,0.226,1
4007,2023-01-09T00:50:00,0.27,1
4008,2023-01-09T01:00:00,0.248,1
4009,2023-01-09T01:10:00,0.021,1
4010,2023-01-09T01:30:00,0.123,1
4011,2023-01-09T01:40:00,0.17,1
4012,2023-01-09T01:50:00,0.202,1
4013,2023-01-09T02:00:00,0.163,1
4014,2023-01-09T02:10:00,0.148,1
4015,2023-01-09T02:20:00,0.257,1
4016,2023-01-09T02:30:00,0.354,1
4017,2023-01-09T02:40:00,0.649,1
4018,2023-01-09T02:50:00,0.618,1
4019,2023-01-09T03:00:00,0.452,1
4020,2023-01-09T03:10:00,0.845,1
4021,2023-01-09T03:20:00,0.239,1
4022,2023-01-09T03:30:00,0.202,1
4023,2023-01-09T03:40:00,1.139,1
4024,2023-01-09T03:50:00,0.543,1
4025,2023-01-09T04:00:00,0.99,1
4026,2023-01-09T04:10:00,1.314,1
4027,2023-01-09T04:20:00,1.358,1
4028,2023-01-09T04:30:00,0.801,1
4029,2023-01-09T04:40:00,0.359,1
4030,2023-01-09T04:50:00,0.505,1
4031,2023-01-09T05:00:00,0.214,1
4032,2023-01-09T05:10:00,0.156,1
4033,2023-01-09T05:20:00,0.175,1
4034,2023-01-09T05:30:00,1.065,1
4035,2023-01-09T05:40:00,0.46,1
4036,2023-01-09T05:50:00,0.217,1
4037,2023-01-09T13:30:00,0.148,1
4038,2023-01-09T17:00:00,0.084,1
4039,2023-01-09T17:10:00,0.284,1
4040,2023-01-09T17:20:00,0.128,1
4041,2023-01-09T17:30:00,0.117,1
4042,2023-01-09T17:40:00,0.025,1
4043,2023-01-09T20:00:00,0.058,1
4044,2023-01-09T20:10:00,0.023,1
4045,2023-01-09T20:40:00,0.037,1
4046,2023-01-09T22:40:00,0.036,1
4047,2023-01-09T22:50:00,0.023,1
4048,2023-01-09T23:10:00,0.189,1
4049,2023-01-09T23:20:00,0.037,1
4050,2023-01-09T23:30:00,0.044,1
4051,2023-01-09T23:40:00,0.167,1
4052,2023-01-09T23:50:00,0.088,1
4053,2023-01-10T00:00:00,0.084,1
4054,2023-01-10T00:10:00,0.094,1
4055,2023-01-10T00:20:00,0.128,1
4056,2023-01-10T00:30:00,0.126,1
4057,2023-01-10T00:50:00,0.17,1
4058,2023-01-10T01:00:00,0.045,1
4059,2023-01-10T01:10:00,0.047,1
4060,2023-01-10T01:20:00,0.119,1
4061,2023-01-10T01:30:00,0.11,1
4062,2023-01-10T01:40:00,0.16,1
4063,2023-01-10T01:50:00,0.26,1
4064,2023-01-10T02:00:00,0.051,1
4065,2023-01-10T02:10:00,0.043,1
4066,2023-01-10T02:50:00,0.128,1
4067,2023-01-11T12:00:00,0.065,1
4068,2023-01-11T12:20:00,0.119,1
4069,2023-01-11T12:30:00,0.302,1
4070,2023-01-11T12:40:00,0.265,1
4071,2023-01-11T12:50:00,0.11,1
4072,2023-01-11T13:00:00,0.244,1
4073,2023-01-11T13:10:00,0.078,1
4074,2023-01-11T13:20:00,0.12,1
4075,2023-01-11T13:30:00,0.191,1
4076,2023-01-11T13:40:00,0.072,1
4077,2023-01-11T13:50:00,0.078,1
4078,2023-01-11T14:00:00,0.162,1
4079,2023-01-11T14:10:00,0.146,1
4080,2023-01-11T14:20:00,0.055,1
4081,2023-01-11T14:30:00,0.082,1
4082,2023-01-11T14:40:00,0.026,1
4083,2023-01-11T14:50:00,0.187,1
4084,2023-01-11T15:00:00,0.083,1
4085,2023-01-11T15:10:00,0.059,1
4086,2023-01-11T15:20:00,0.11,1
4087,2023-01-11T15:30:00,0.235,1
4088,2023-01-11T15:40:00,0.542,1
4089,2023-01-11T15:50:00,0.497,1
4090,2023-01-11T16:00:00,0.125,1
4091,2023-01-11T16:10:00,0.043,1
4092,2023-01-11T16:20:00,0.028,1
4093,2023-01-11T16:40:00,0.054,1
4094,2023-01-11T17:00:00,0.03,1
4095,2023-01-11T17:20:00,0.622,1
4096,2023-01-11T17:30:00,0.317,1
4097,2023-01-11T17:40:00,0.022,1
4098,2023-01-11T18:20:00,0.039,1
4099,2023-01-13T04:20:00,0.122,1
4100,2023-01-13T04:30:00,0.03,1
4101,2023-01-13T05:30:00,0.068,1
4102,2023-01-13T05:40:00,0.02,1
4103,2023-01-13T06:10:00,0.081,1
4104,2023-01-13T06:20:00,0.042,1
4105,2023-01-13T06:30:00,0.099,1
4106,2023-01-13T06:40:00,0.022,1
4107,2023-01-13T07:10:00,0.054,1
4108,2023-01-13T07:20:00,0.044,1
4109,2023-01-13T07:30:00,0.033,1
4110,2023-01-13T17:10:00,0.095,1
4111,2023-01-13T17:20:00,0.12,1
4112,2023-01-13T17:30:00,0.146,1
4113,2023-01-13T18:20:00,0.154,1
4114,2023-01-13T18:30:00,0.738,1
4115,2023-01-13T18:40:00,0.042,1
4116,2023-01-13T23:20:00,0.156,1
4117,2023-01-13T23:30:00,0.162,1
4118,2023-01-13T23:40:00,0.291,1
4119,2023-01-13T23:50:00,0.406,1
4120,2023-01-14T19:00:00,0.081,1
4121,2023-01-14T21:40:00,0.097,1
4122,2023-01-14T21:50:00,0.024,1
4123,2023-01-14T22:00:00,0.062,1
4124,2023-01-14T22:50:00,0.136,1
4125,2023-01-14T23:00:00,0.023,1
4126,2023-01-15T05:10:00,0.084,1
4127,2023-01-15T05:20:00,0.032,1
4128,2023-01-15T05:40:00,0.035,1
4129,2023-01-15T06:10:00,0.057,1
4130,2023-01-15T10:10:00,0.218,1
4131,2023-01-15T10:20:00,0.091,1
4132,2023-01-15T10:40:00,0.255,1
4133,2023-01-15T10:50:00,0.044,1
4134,2023-01-15T11:00:00,0.266,1
4135,2023-01-15T11:10:00,0.166,1
